"Pivka";"Ostali nastanitveni objekti";...;17;48;46;...;17;48;46;...;14;39;36;...;12;36;32;...;14;39;37;...;19;57;53;...;19;57;54;...;21;63;59
"Podlehnik";"Skupine nastanitvenih objektov - SKUPAJ";...;16;41;36;...;18;36;36;...;14;36;36;...;18;42;42;...;18;42;42;...;18;36;36;...;25;42;40;...;25;42;42
"Podlehnik";"Hoteli in podobni nastanitveni objekti";1;16;41;36;1;18;36;36;1;14;36;36;1;18;42;42;1;18;42;42;1;18;36;36;1;24;36;36;1;24;36;36
"Podlehnik";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Podlehnik";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;1;6;4;...;1;6;6
"Podvelka";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;-;-;-;...;3;8;8;...;-;-;-;...;-;-;-;...;8;19;19;...;8;19;19
"Podvelka";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Podvelka";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Podvelka";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;...;3;8;8;...;-;-;-;...;-;-;-;...;8;19;19;...;8;19;19
"Poljèane";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;4;12;12;...;4;12;12;...;4;12;12;...;4;12;12;...;4;12;12;...;4;12;12
"Poljèane";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;1;4;12;12;1;4;12;12;1;4;12;12;1;4;12;12;1;4;12;12;1;4;12;12
"Poljèane";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Poljèane";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Polzela";"Skupine nastanitvenih objektov - SKUPAJ";...;12;80;78;...;20;105;103;...;12;80;78;...;1;26;26;...;1;26;26;...;4;26;26;...;4;26;26;...;4;26;26
"Polzela";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Polzela";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Polzela";"Ostali nastanitveni objekti";...;12;80;78;...;20;105;103;...;12;80;78;...;1;26;26;...;1;26;26;...;4;26;26;...;4;26;26;...;4;26;26
"Postojna";"Skupine nastanitvenih objektov - SKUPAJ";...;635;1597;1529;...;670;1721;1618;...;515;1255;1179;...;500;1216;1140;...;510;1258;1186;...;532;1304;1224;...;525;1308;1213;...;535;1337;1232
"Postojna";"Hoteli in podobni nastanitveni objekti";7;231;588;537;7;256;671;589;5;105;332;277;7;113;366;313;5;109;350;297;6;117;356;303;6;120;381;320;7;122;386;325
"Postojna";"Kampi";1;300;750;750;1;300;750;750;1;1;4;4;1;1;5;5;-;-;-;-;1;7;19;15;-;-;-;-;-;-;-;-
"Postojna";"Ostali nastanitveni objekti";...;104;259;242;...;114;300;279;...;409;919;898;...;386;845;822;...;401;908;889;...;408;929;906;...;405;927;893;...;413;951;907
"Prebold";"Skupine nastanitvenih objektov - SKUPAJ";...;137;395;392;...;127;385;382;...;299;900;897;...;290;853;849;...;111;280;280;...;116;292;288;...;161;393;387;...;109;270;268
"Prebold";"Hoteli in podobni nastanitveni objekti";2;31;61;58;2;31;61;58;2;31;61;58;2;33;63;61;1;29;53;53;2;33;61;61;2;33;62;60;2;33;62;60
"Prebold";"Kampi";3;90;240;240;3;80;230;230;3;250;740;740;3;245;730;730;2;70;170;170;2;70;170;170;3;115;270;270;2;65;155;155
"Prebold";"Ostali nastanitveni objekti";...;16;94;94;...;16;94;94;...;18;99;99;...;12;60;58;...;12;57;57;...;13;61;57;...;13;61;57;...;11;53;53
"Puconci";"Skupine nastanitvenih objektov - SKUPAJ";...;16;38;38;...;31;74;74;...;35;84;82;...;30;70;70;...;20;50;48;...;20;48;48;...;17;42;40;...;17;42;40
"Puconci";"Hoteli in podobni nastanitveni objekti";1;4;8;8;1;4;8;8;1;4;8;8;1;3;8;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Puconci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Puconci";"Ostali nastanitveni objekti";...;12;30;30;...;27;66;66;...;31;76;74;...;27;62;62;...;20;50;48;...;20;48;48;...;17;42;40;...;17;42;40
"Raèe - Fram";"Skupine nastanitvenih objektov - SKUPAJ";...;12;29;27;...;16;43;41;...;16;43;41;...;16;43;41;...;16;43;41;...;16;41;37;...;10;26;22;...;10;26;22
"Raèe - Fram";"Hoteli in podobni nastanitveni objekti";2;12;29;27;2;12;27;27;2;12;27;27;2;12;27;27;2;12;27;27;2;12;27;27;1;6;12;12;1;6;12;12
"Raèe - Fram";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Raèe - Fram";"Ostali nastanitveni objekti";-;-;-;-;...;4;16;14;...;4;16;14;...;4;16;14;...;4;16;14;...;4;14;10;...;4;14;10;...;4;14;10
"Radeèe";"Skupine nastanitvenih objektov - SKUPAJ";...;7;12;12;...;7;12;12;...;7;12;12;...;7;12;12;...;7;13;12;...;7;13;12;...;8;20;16;...;8;20;16
"Radeèe";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Radeèe";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Radeèe";"Ostali nastanitveni objekti";...;7;12;12;...;7;12;12;...;7;12;12;...;7;12;12;...;7;13;12;...;7;13;12;...;8;20;16;...;8;20;16
"Radlje ob Dravi";"Skupine nastanitvenih objektov - SKUPAJ";...;26;75;65;...;26;79;69;...;29;74;72;...;29;74;72;...;31;91;66;...;25;79;65;...;25;79;65;...;25;67;65
"Radlje ob Dravi";"Hoteli in podobni nastanitveni objekti";2;26;75;65;2;26;79;69;2;26;65;65;2;26;65;65;1;6;15;15;1;6;15;15;1;6;15;15;1;6;15;15
"Radlje ob Dravi";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Radlje ob Dravi";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;...;3;9;7;...;3;9;7;...;25;76;51;...;19;64;50;...;19;64;50;...;19;52;50
"Razkrižje";"Skupine nastanitvenih objektov - SKUPAJ";...;2;7;7;...;2;7;7;...;2;7;7;...;2;7;7;...;-;-;-;...;2;7;7;...;2;7;7;...;2;7;7
"Razkrižje";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Razkrižje";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Razkrižje";"Ostali nastanitveni objekti";...;2;7;7;...;2;7;7;...;2;7;7;...;2;7;7;...;-;-;-;...;2;7;7;...;2;7;7;...;2;7;7
"Reèica ob Savinji";"Skupine nastanitvenih objektov - SKUPAJ";...;237;758;733;...;238;757;739;...;281;924;918;...;254;780;778;...;274;782;780;...;275;786;782;...;298;878;872;...;297;871;868
"Reèica ob Savinji";"Hoteli in podobni nastanitveni objekti";1;3;5;5;1;3;5;5;1;3;5;5;1;3;5;5;1;3;5;5;1;3;5;5;1;3;5;5;1;3;5;5
"Reèica ob Savinji";"Kampi";2;229;734;716;2;229;734;716;2;270;890;890;2;250;770;770;2;270;770;770;2;270;770;770;2;290;850;850;2;290;850;850
"Reèica ob Savinji";"Ostali nastanitveni objekti";...;5;19;12;...;6;18;18;...;8;29;23;...;1;5;3;...;1;7;5;...;2;11;7;...;5;23;17;...;4;16;13
"Renèe - Vogrsko";"Skupine nastanitvenih objektov - SKUPAJ";...;38;77;76;...;38;77;76;...;47;94;93;...;47;95;93;...;47;93;93;...;47;93;93;...;48;96;96;...;51;111;110
"Renèe - Vogrsko";"Hoteli in podobni nastanitveni objekti";2;36;72;72;2;36;72;72;2;45;89;89;2;45;89;89;2;45;89;89;2;45;89;89;2;45;89;89;3;48;103;103
"Renèe - Vogrsko";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Renèe - Vogrsko";"Ostali nastanitveni objekti";...;2;5;4;...;2;5;4;...;2;5;4;...;2;6;4;...;2;4;4;...;2;4;4;...;3;7;7;...;3;8;7
"Ribnica";"Skupine nastanitvenih objektov - SKUPAJ";...;39;158;155;...;38;138;135;...;28;66;64;...;32;78;76;...;26;67;65;...;37;88;88;...;37;90;86;...;43;104;100
"Ribnica";"Hoteli in podobni nastanitveni objekti";3;27;58;55;3;27;58;55;2;24;46;44;2;24;49;47;1;18;38;36;2;24;49;49;3;29;61;57;4;35;75;71
"Ribnica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ribnica";"Ostali nastanitveni objekti";...;12;100;100;...;11;80;80;...;4;20;20;...;8;29;29;...;8;29;29;...;13;39;39;...;8;29;29;...;8;29;29
"Rogašovci";"Skupine nastanitvenih objektov - SKUPAJ";...;14;61;45;...;14;60;44;...;14;60;44;...;14;60;44;...;14;64;46;...;14;64;46;...;14;64;46;...;14;62;44
"Rogašovci";"Hoteli in podobni nastanitveni objekti";1;5;13;13;1;5;12;12;1;5;12;12;1;5;12;12;1;5;12;12;1;5;12;12;1;5;12;12;1;5;12;12
"Rogašovci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Rogašovci";"Ostali nastanitveni objekti";...;9;48;32;...;9;48;32;...;9;48;32;...;9;48;32;...;9;52;34;...;9;52;34;...;9;52;34;...;9;50;32
"Rogatec";"Skupine nastanitvenih objektov - SKUPAJ";...;8;29;27;...;8;29;27;...;11;59;42;...;10;34;32;...;8;38;38;...;8;38;38;...;14;53;50;...;15;55;52
"Rogatec";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;8;8
"Rogatec";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Rogatec";"Ostali nastanitveni objekti";...;8;29;27;...;8;29;27;...;11;59;42;...;10;34;32;...;8;38;38;...;8;38;38;...;14;53;50;...;12;47;44
"Selnica ob Dravi";"Skupine nastanitvenih objektov - SKUPAJ";...;23;111;110;...;23;112;111;...;23;108;108;...;26;108;107;...;26;108;107;...;25;105;104;...;19;95;94;...;19;95;94
"Selnica ob Dravi";"Hoteli in podobni nastanitveni objekti";1;6;14;14;1;6;14;14;1;6;10;10;1;6;10;10;1;6;10;10;1;6;10;10;-;-;-;-;-;-;-;-
"Selnica ob Dravi";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Selnica ob Dravi";"Ostali nastanitveni objekti";...;17;97;96;...;17;98;97;...;17;98;98;...;20;98;97;...;20;98;97;...;19;95;94;...;19;95;94;...;19;95;94
"Semiè";"Skupine nastanitvenih objektov - SKUPAJ";...;42;172;169;...;51;233;206;...;46;227;196;...;50;230;202;...;56;257;219;...;41;192;159;...;45;212;178;...;48;225;189
"Semiè";"Hoteli in podobni nastanitveni objekti";-;-;-;-;1;8;50;26;1;8;50;26;1;8;50;26;1;8;50;26;1;8;50;26;1;8;50;26;1;8;50;26
"Semiè";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Semiè";"Ostali nastanitveni objekti";...;42;172;169;...;43;183;180;...;38;177;170;...;42;180;176;...;48;207;193;...;33;142;133;...;37;162;152;...;40;175;163
"Sevnica";"Skupine nastanitvenih objektov - SKUPAJ";...;49;146;143;...;50;139;137;...;46;140;138;...;45;120;119;...;49;140;139;...;45;127;126;...;37;111;110;...;61;167;161
"Sevnica";"Hoteli in podobni nastanitveni objekti";4;40;88;87;4;41;94;94;2;22;47;47;2;22;47;47;3;27;56;55;3;27;56;55;3;19;41;40;5;27;56;54
"Sevnica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sevnica";"Ostali nastanitveni objekti";...;9;58;56;...;9;45;43;...;24;93;91;...;23;73;72;...;22;84;84;...;18;71;71;...;18;70;70;...;34;111;107
"Sežana";"Skupine nastanitvenih objektov - SKUPAJ";...;411;881;848;...;417;890;858;...;389;831;790;...;397;848;803;...;321;725;675;...;255;596;543;...;273;642;587;...;305;802;752
"Sežana";"Hoteli in podobni nastanitveni objekti";10;355;695;681;10;355;686;679;9;318;597;580;10;322;605;588;6;244;467;450;6;189;368;351;7;194;378;361;7;194;378;361
"Sežana";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;40;160;160
"Sežana";"Ostali nastanitveni objekti";...;56;186;167;...;62;204;179;...;71;234;210;...;75;243;215;...;77;258;225;...;66;228;192;...;79;264;226;...;71;264;231
"Slovenske Konjice";"Skupine nastanitvenih objektov - SKUPAJ";...;45;115;88;...;47;109;93;...;62;146;125;...;62;171;149;...;32;91;69;...;32;85;62;...;32;81;67;...;35;86;71
"Slovenske Konjice";"Hoteli in podobni nastanitveni objekti";2;43;109;84;3;45;103;89;4;57;130;113;4;57;135;113;3;30;84;63;3;30;77;56;3;29;66;53;3;29;66;53
"Slovenske Konjice";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Slovenske Konjice";"Ostali nastanitveni objekti";...;2;6;4;...;2;6;4;...;5;16;12;...;5;36;36;...;2;7;6;...;2;8;6;...;3;15;14;...;6;20;18
"Sodražica";"Skupine nastanitvenih objektov - SKUPAJ";...;6;74;74;...;6;74;74;...;8;75;75;...;7;79;79;...;7;79;79;...;7;79;79;...;7;79;79;...;7;79;79
"Sodražica";"Hoteli in podobni nastanitveni objekti";1;6;74;74;1;6;74;74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sodražica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sodražica";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;...;8;75;75;...;7;79;79;...;7;79;79;...;7;79;79;...;7;79;79;...;7;79;79
"Središèe ob Dravi";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Središèe ob Dravi";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Središèe ob Dravi";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Središèe ob Dravi";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Starše";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Starše";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Starše";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Starše";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Straža";"Skupine nastanitvenih objektov - SKUPAJ";...;6;20;19;...;6;20;19;...;13;37;36;...;13;37;36;...;46;170;169;...;15;38;37;...;10;33;32;...;10;33;32
"Straža";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Straža";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;40;150;150;-;-;-;-;-;-;-;-;-;-;-;-
"Straža";"Ostali nastanitveni objekti";...;6;20;19;...;6;20;19;...;13;37;36;...;13;37;36;...;6;20;19;...;15;38;37;...;10;33;32;...;10;33;32
"Sveta Ana";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;10;32;20
"Sveta Ana";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveta Ana";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveta Ana";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;10;32;20
"Sveta Trojica v Slov. goricah";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Sveta Trojica v Slov. goricah";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveta Trojica v Slov. goricah";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveta Trojica v Slov. goricah";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Sveti Andraž v Slov. goricah";"Skupine nastanitvenih objektov - SKUPAJ";...;7;18;18;...;6;17;17;...;6;17;17;...;5;14;14;...;5;13;13;...;8;21;21;...;8;21;21;...;8;21;21
"Sveti Andraž v Slov. goricah";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveti Andraž v Slov. goricah";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveti Andraž v Slov. goricah";"Ostali nastanitveni objekti";...;7;18;18;...;6;17;17;...;6;17;17;...;5;14;14;...;5;13;13;...;8;21;21;...;8;21;21;...;8;21;21
"Sveti Jurij ob Šèavnici";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Sveti Jurij ob Šèavnici";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveti Jurij ob Šèavnici";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveti Jurij ob Šèavnici";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Sveti Jurij v Slov. goricah";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Sveti Jurij v Slov. goricah";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveti Jurij v Slov. goricah";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveti Jurij v Slov. goricah";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Sveti Tomaž";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Sveti Tomaž";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveti Tomaž";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Sveti Tomaž";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Šalovci";"Skupine nastanitvenih objektov - SKUPAJ";...;4;10;8;...;4;10;8;...;4;10;8;...;4;10;8;...;4;10;8;...;7;28;19;...;8;27;24;...;5;18;15
"Šalovci";"Hoteli in podobni nastanitveni objekti";1;4;10;8;1;4;10;8;1;4;10;8;1;4;10;8;1;4;10;8;1;4;10;8;1;4;10;8;1;4;10;8
"Šalovci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Šalovci";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;3;18;11;...;4;17;16;...;1;8;7
"Šempeter - Vrtojba";"Skupine nastanitvenih objektov - SKUPAJ";...;51;98;97;...;47;86;85;...;47;86;85;...;47;86;85;...;47;86;85;...;47;86;85;...;47;86;85;...;47;86;85
"Šempeter - Vrtojba";"Hoteli in podobni nastanitveni objekti";3;51;98;97;2;47;86;85;2;47;86;85;2;47;86;85;2;47;86;85;2;47;86;85;2;47;86;85;2;47;86;85
"Šempeter - Vrtojba";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Šempeter - Vrtojba";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Šenèur";"Skupine nastanitvenih objektov - SKUPAJ";...;44;187;132;...;44;187;132;...;48;195;140;...;48;197;140;...;23;53;50;...;23;53;50;...;23;53;50;...;28;66;65
"Šenèur";"Hoteli in podobni nastanitveni objekti";2;15;36;34;2;15;36;34;2;15;36;34;2;15;38;34;1;7;14;12;1;7;14;12;1;7;14;12;3;26;60;59
"Šenèur";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Šenèur";"Ostali nastanitveni objekti";...;29;151;98;...;29;151;98;...;33;159;106;...;33;159;106;...;16;39;38;...;16;39;38;...;16;39;38;...;2;6;6
"Šentilj";"Skupine nastanitvenih objektov - SKUPAJ";...;12;42;42;...;12;42;42;...;12;42;42;...;12;37;37;...;14;41;41;...;20;63;63;...;21;67;67;...;10;30;30
"Šentilj";"Hoteli in podobni nastanitveni objekti";1;2;11;11;1;2;11;11;1;2;11;11;1;2;6;6;1;4;10;10;1;2;11;11;1;2;11;11;2;5;17;17
"Šentilj";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Šentilj";"Ostali nastanitveni objekti";...;10;31;31;...;10;31;31;...;10;31;31;...;10;31;31;...;10;31;31;...;18;52;52;...;19;56;56;...;5;13;13
"Šentjernej";"Skupine nastanitvenih objektov - SKUPAJ";...;22;80;50;...;22;80;50;...;22;80;50;...;23;90;57;...;32;149;119;...;28;112;79;...;29;117;86;...;29;120;88
"Šentjernej";"Hoteli in podobni nastanitveni objekti";1;15;61;33;1;15;61;33;1;15;61;33;1;15;61;33;1;15;61;33;1;15;61;33;1;15;61;33;1;15;61;33
"Šentjernej";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Šentjernej";"Ostali nastanitveni objekti";...;7;19;17;...;7;19;17;...;7;19;17;...;8;29;24;...;17;88;86;...;13;51;46;...;14;56;53;...;14;59;55
"Šentjur";"Skupine nastanitvenih objektov - SKUPAJ";...;46;99;97;...;52;136;133;...;38;77;75;...;37;75;73;...;37;75;73;...;40;102;101;...;39;102;99;...;38;97;96
"Šentjur";"Hoteli in podobni nastanitveni objekti";3;45;93;93;3;45;93;93;2;35;67;67;2;35;67;67;2;35;67;67;2;35;67;67;2;35;69;67;2;35;67;67
"Šentjur";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Šentjur";"Ostali nastanitveni objekti";...;1;6;4;...;7;43;40;...;3;10;8;...;2;8;6;...;2;8;6;...;5;35;34;...;4;33;32;...;3;30;29
"Šentrupert";"Skupine nastanitvenih objektov - SKUPAJ";...;2;7;7;...;2;7;7;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;3;9;9;...;11;31;31
"Šentrupert";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;22;22
"Šentrupert";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Šentrupert";"Ostali nastanitveni objekti";...;2;7;7;...;2;7;7;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;3;9;9;...;3;9;9
"Škocjan";"Skupine nastanitvenih objektov - SKUPAJ";...;18;41;41;...;18;41;41;...;18;41;41;...;24;67;61;...;19;46;46;...;20;63;61;...;20;61;61;...;20;61;61
"Škocjan";"Hoteli in podobni nastanitveni objekti";2;8;21;21;2;8;21;21;2;8;21;21;2;8;27;21;1;3;6;6;2;8;23;21;2;8;21;21;2;8;21;21
"Škocjan";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
